name,method,oof_bal_acc,threshold,test_pos_rate,changed_vs_anchor,diff_pct_vs_anchor,note,file_path,ranking_score
submission_thr_0.368_pos_0.455,threshold_sweep,0.6993545302414534,0.368,0.45454545454545453,5,0.11363636363636363,global+local_threshold_grid,stage3_submissions/submission_thr_0.368_pos_0.455.csv,0.7013545302414534
submission_thr_0.350_pos_0.500,threshold_sweep,0.6979440592875926,0.35000000000000003,0.5,7,0.1590909090909091,global+local_threshold_grid,stage3_submissions/submission_thr_0.350_pos_0.500.csv,0.6989440592875926
submission_thr_0.914_pos_0.295,threshold_sweep,0.6937365527133637,0.914,0.29545454545454547,2,0.045454545454545456,global+local_threshold_grid,stage3_submissions/submission_thr_0.914_pos_0.295.csv,0.6967365527133637
extratrees_all,ablation,0.6948362419316281,0.5149999999999996,0.4545454545454545,7,0.1590909090909091,ablation,stage3_submissions/submission_ablation_extratrees_all.csv,0.6958362419316281
extratrees_only_target_encoded_cat_plus_numeric,ablation,0.6948362419316281,0.5149999999999996,0.4545454545454545,7,0.1590909090909091,ablation,stage3_submissions/submission_ablation_extratrees_only_target_encoded_cat_plus_numeric.csv,0.6958362419316281
extratrees_one_hot_only,ablation,0.6948362419316281,0.5149999999999996,0.4545454545454545,7,0.1590909090909091,ablation,stage3_submissions/submission_ablation_extratrees_one_hot_only.csv,0.6958362419316281
submission_thr_0.358_pos_0.477,threshold_sweep,0.694334209897203,0.358,0.4772727272727273,6,0.13636363636363635,global+local_threshold_grid,stage3_submissions/submission_thr_0.358_pos_0.477.csv,0.695334209897203
submission_thr_0.920_pos_0.273,threshold_sweep,0.6891226392541239,0.92,0.2727272727272727,3,0.06818181818181818,global+local_threshold_grid,stage3_submissions/submission_thr_0.920_pos_0.273.csv,0.6911226392541239
submission_thr_0.922_pos_0.250,threshold_sweep,0.6878795123117379,0.922,0.25,4,0.09090909090909091,global+local_threshold_grid,stage3_submissions/submission_thr_0.922_pos_0.250.csv,0.6898795123117379
submission_thr_0.928_pos_0.227,threshold_sweep,0.6732727707387043,0.928,0.22727272727272727,5,0.11363636363636363,global+local_threshold_grid,stage3_submissions/submission_thr_0.928_pos_0.227.csv,0.6752727707387043
submission_thr_0.332_pos_0.523,threshold_sweep,0.6726512072675114,0.332,0.5227272727272727,8,0.18181818181818182,global+local_threshold_grid,stage3_submissions/submission_thr_0.332_pos_0.523.csv,0.6736512072675114
submission_thr_0.934_pos_0.205,threshold_sweep,0.6631604111881425,0.934,0.20454545454545456,6,0.13636363636363635,global+local_threshold_grid,stage3_submissions/submission_thr_0.934_pos_0.205.csv,0.6641604111881425
submission_thr_0.320_pos_0.545,threshold_sweep,0.6622519722687067,0.32,0.5454545454545454,9,0.20454545454545456,global+local_threshold_grid,stage3_submissions/submission_thr_0.320_pos_0.545.csv,0.6632519722687067
submission_thr_0.938_pos_0.159,threshold_sweep,0.6529285202008128,0.9380000000000001,0.1590909090909091,8,0.18181818181818182,global+local_threshold_grid,stage3_submissions/submission_thr_0.938_pos_0.159.csv,0.6539285202008128
submission_thr_0.312_pos_0.568,threshold_sweep,0.648601482189816,0.312,0.5681818181818182,10,0.22727272727272727,global+local_threshold_grid,stage3_submissions/submission_thr_0.312_pos_0.568.csv,0.649601482189816
submission_thr_0.306_pos_0.591,threshold_sweep,0.6468324169256514,0.306,0.5909090909090909,11,0.25,global+local_threshold_grid,stage3_submissions/submission_thr_0.306_pos_0.591.csv,0.6478324169256514
submission_thr_0.286_pos_0.614,threshold_sweep,0.6334209897202965,0.28600000000000003,0.6136363636363636,12,0.2727272727272727,global+local_threshold_grid,stage3_submissions/submission_thr_0.286_pos_0.614.csv,0.6334209897202965
submission_thr_0.942_pos_0.136,threshold_sweep,0.6349509921109252,0.9420000000000001,0.13636363636363635,9,0.20454545454545456,global+local_threshold_grid,stage3_submissions/submission_thr_0.942_pos_0.136.csv,0.6259509921109252
submission_thr_0.272_pos_0.636,threshold_sweep,0.6168778388716232,0.272,0.6363636363636364,13,0.29545454545454547,global+local_threshold_grid,stage3_submissions/submission_thr_0.272_pos_0.636.csv,0.6168778388716232
submission_thr_0.944_pos_0.091,threshold_sweep,0.6248386325603634,0.9440000000000001,0.09090909090909091,11,0.25,global+local_threshold_grid,stage3_submissions/submission_thr_0.944_pos_0.091.csv,0.6158386325603634
submission_thr_0.946_pos_0.068,threshold_sweep,0.6203442505378914,0.9460000000000001,0.06818181818181818,12,0.2727272727272727,global+local_threshold_grid,stage3_submissions/submission_thr_0.946_pos_0.068.csv,0.6103442505378914
ablation_catboost_catboost_native_only,feature_ablation,0.5887162323691131,0.5449999999999996,0.25,14,0.3181818181818182,catboost_ablation,stage3_submissions/submission_ablation_catboost_catboost_native_only.csv,0.5887162323691131
ablation_catboost_compact_clinical,feature_ablation,0.5885249820702845,0.5119999999999996,0.29545454545454547,12,0.2727272727272727,catboost_ablation,stage3_submissions/submission_ablation_catboost_compact_clinical.csv,0.5885249820702845
submission_thr_0.262_pos_0.659,threshold_sweep,0.5883337317714559,0.262,0.6590909090909091,14,0.3181818181818182,global+local_threshold_grid,stage3_submissions/submission_thr_0.262_pos_0.659.csv,0.5883337317714559
submission_thr_0.258_pos_0.682,threshold_sweep,0.5820702844848196,0.258,0.6818181818181818,15,0.3409090909090909,global+local_threshold_grid,stage3_submissions/submission_thr_0.258_pos_0.682.csv,0.5820702844848196
submission_thr_0.256_pos_0.705,threshold_sweep,0.5756873057614152,0.256,0.7045454545454546,16,0.36363636363636365,global+local_threshold_grid,stage3_submissions/submission_thr_0.256_pos_0.705.csv,0.5756873057614152
submission_thr_0.250_pos_0.750,threshold_sweep,0.5695433899115467,0.25,0.75,18,0.4090909090909091,global+local_threshold_grid,stage3_submissions/submission_thr_0.250_pos_0.750.csv,0.5695433899115467
submission_thr_0.248_pos_0.773,threshold_sweep,0.5674157303370787,0.248,0.7727272727272727,19,0.4318181818181818,global+local_threshold_grid,stage3_submissions/submission_thr_0.248_pos_0.773.csv,0.5674157303370787
ablation_catboost_strong_interactions_only,feature_ablation,0.5596700932345207,0.4889999999999996,0.5227272727272727,20,0.45454545454545453,catboost_ablation,stage3_submissions/submission_ablation_catboost_strong_interactions_only.csv,0.5596700932345207
submission_thr_0.960_pos_0.023,threshold_sweep,0.5674157303370786,0.96,0.022727272727272728,14,0.3181818181818182,global+local_threshold_grid,stage3_submissions/submission_thr_0.960_pos_0.023.csv,0.5574157303370786
extratrees_compact_clinical,ablation,0.557351183361224,0.4949999999999996,0.5454545454545454,21,0.4772727272727273,ablation,stage3_submissions/submission_ablation_extratrees_compact_clinical.csv,0.557351183361224
submission_thr_0.242_pos_0.818,threshold_sweep,0.5590246234759741,0.242,0.8181818181818182,21,0.4772727272727273,global+local_threshold_grid,stage3_submissions/submission_thr_0.242_pos_0.818.csv,0.5490246234759741
submission_thr_0.228_pos_0.841,threshold_sweep,0.5563710255797274,0.228,0.8409090909090909,22,0.5,global+local_threshold_grid,stage3_submissions/submission_thr_0.228_pos_0.841.csv,0.5463710255797274
extratrees_catboost_native_only,ablation,0.545900071718862,0.5219999999999996,0.4318181818181818,22,0.5,ablation,stage3_submissions/submission_ablation_extratrees_catboost_native_only.csv,0.545900071718862
submission_thr_0.224_pos_0.864,threshold_sweep,0.5554864929476453,0.224,0.8636363636363636,23,0.5227272727272727,global+local_threshold_grid,stage3_submissions/submission_thr_0.224_pos_0.864.csv,0.5454864929476453
extratrees_strong_interactions_only,ablation,0.5551757112120488,0.4599999999999996,0.8181818181818182,25,0.5681818181818182,ablation,stage3_submissions/submission_ablation_extratrees_strong_interactions_only.csv,0.5451757112120488
submission_thr_0.968_pos_0.000,threshold_sweep,0.5382022471910113,0.968,0.0,15,0.3409090909090909,global+local_threshold_grid,stage3_submissions/submission_thr_0.968_pos_0.000.csv,0.5282022471910113
ablation_catboost_intervals_only_no_year_month,feature_ablation,0.534903179536218,0.5209999999999996,0.11363636363636363,16,0.36363636363636365,catboost_ablation,stage3_submissions/submission_ablation_catboost_intervals_only_no_year_month.csv,0.524903179536218
extratrees_intervals_only_no_year_month,ablation,0.5288309825484102,0.6309999999999995,0.0454545454545454,15,0.3409090909090909,ablation,stage3_submissions/submission_ablation_extratrees_intervals_only_no_year_month.csv,0.5188309825484102
submission_thr_0.204_pos_0.886,threshold_sweep,0.5273009801577815,0.20400000000000001,0.8863636363636364,24,0.5454545454545454,global+local_threshold_grid,stage3_submissions/submission_thr_0.204_pos_0.886.csv,0.5173009801577815
submission_thr_0.200_pos_0.909,threshold_sweep,0.5262969160889314,0.2,0.9090909090909091,25,0.5681818181818182,global+local_threshold_grid,stage3_submissions/submission_thr_0.200_pos_0.909.csv,0.5162969160889314
submission_thr_0.196_pos_0.932,threshold_sweep,0.5241692565144633,0.196,0.9318181818181818,26,0.5909090909090909,global+local_threshold_grid,stage3_submissions/submission_thr_0.196_pos_0.932.csv,0.5141692565144633
submission_thr_0.190_pos_0.955,threshold_sweep,0.5199139373655272,0.19,0.9545454545454546,27,0.6136363636363636,global+local_threshold_grid,stage3_submissions/submission_thr_0.190_pos_0.955.csv,0.5099139373655271
submission_thr_0.136_pos_0.977,threshold_sweep,0.5031317236433182,0.136,0.9772727272727273,28,0.6363636363636364,global+local_threshold_grid,stage3_submissions/submission_thr_0.136_pos_0.977.csv,0.49313172364331814
submission_thr_0.010_pos_1.000,threshold_sweep,0.5,0.01,1.0,29,0.6590909090909091,global+local_threshold_grid,stage3_submissions/submission_thr_0.010_pos_1.000.csv,0.49
